"Date","Price","Open","High","Low","Vol.","Change %"
"06/29/2022","35,050.0","36,400.0","36,400.0","34,990.0","934.79K","-3.71%"
"06/28/2022","36,400.0","37,000.0","37,480.0","36,320.0","192.87K","-1.62%"
"06/24/2022","37,000.0","37,400.0","37,690.0","37,000.0","358.51K","0.00%"
"06/23/2022","37,000.0","37,700.0","37,940.0","36,900.0","189.28K","-2.12%"
"06/22/2022","37,800.0","39,500.0","39,500.0","37,800.0","179.82K","-1.82%"
"06/21/2022","38,500.0","39,000.0","39,000.0","36,780.0","97.57K","-2.78%"
"06/17/2022","39,600.0","40,000.0","40,900.0","39,600.0","1.06M","-2.22%"
"06/16/2022","40,500.0","40,890.0","41,130.0","40,080.0","99.77K","-1.03%"
"06/15/2022","40,920.0","41,900.0","42,400.0","40,920.0","146.85K","-2.34%"
"06/14/2022","41,900.0","41,250.0","41,900.0","40,000.0","144.38K","4.23%"
"06/13/2022","40,200.0","41,800.0","43,170.0","40,200.0","102.91K","-7.59%"
"06/10/2022","43,500.0","42,430.0","43,500.0","42,310.0","193.30K","1.99%"
"06/09/2022","42,650.0","42,200.0","42,730.0","42,190.0","110.67K","0.88%"
"06/08/2022","42,280.0","42,790.0","42,790.0","41,910.0","140.68K","-1.21%"
"06/07/2022","42,800.0","44,000.0","44,000.0","42,800.0","126.82K","-2.73%"
"06/06/2022","44,000.0","43,480.0","44,000.0","43,200.0","170.32K","2.11%"
"06/03/2022","43,090.0","44,000.0","44,000.0","43,090.0","63.44K","-1.69%"
"06/02/2022","43,830.0","44,360.0","44,400.0","43,640.0","113.91K","0.67%"
"06/01/2022","43,540.0","45,290.0","45,600.0","43,540.0","312.72K","-3.93%"
"05/31/2022","45,320.0","43,950.0","45,700.0","43,950.0","3.87M","3.12%"
"05/27/2022","43,950.0","41,110.0","44,000.0","41,110.0","337.87K","4.67%"
"05/26/2022","41,990.0","41,440.0","42,420.0","41,440.0","224.72K","1.94%"
"05/25/2022","41,190.0","40,970.0","42,190.0","40,970.0","237.53K","0.66%"
"05/24/2022","40,920.0","39,470.0","40,920.0","39,140.0","277.27K","3.81%"
"05/23/2022","39,420.0","39,190.0","39,420.0","38,700.0","264.74K","2.39%"
"05/20/2022","38,500.0","36,290.0","38,500.0","36,000.0","604.12K","10.00%"
"05/19/2022","35,000.0","37,320.0","37,330.0","35,000.0","664.24K","-6.17%"
"05/18/2022","37,300.0","38,630.0","38,630.0","37,270.0","331.87K","-3.44%"
"05/17/2022","38,630.0","38,330.0","39,180.0","38,330.0","186.28K","0.78%"
"05/16/2022","38,330.0","39,590.0","39,840.0","38,330.0","324.33K","-2.12%"
"05/13/2022","39,160.0","39,730.0","39,960.0","39,010.0","455.83K","0.33%"
"05/12/2022","39,030.0","39,600.0","39,740.0","39,000.0","1.23M","-0.18%"
"05/11/2022","39,100.0","39,500.0","40,100.0","39,100.0","339.28K","-1.01%"
"05/10/2022","39,500.0","39,010.0","40,090.0","39,010.0","344.69K","0.89%"
"05/09/2022","39,150.0","40,900.0","40,900.0","39,110.0","77.52K","-1.63%"
"05/06/2022","39,800.0","41,340.0","41,500.0","39,800.0","187.46K","-3.73%"
"05/05/2022","41,340.0","41,810.0","42,100.0","41,340.0","142.20K","-1.81%"
"05/04/2022","42,100.0","41,160.0","42,420.0","41,000.0","119.43K","2.31%"
"05/02/2022","41,150.0","42,480.0","42,480.0","40,500.0","132.29K","6.00%"
"04/29/2022","38,820.0","42,490.0","42,560.0","38,820.0","74.98K","-7.57%"
"04/28/2022","42,000.0","42,780.0","43,400.0","41,490.0","89.15K","0.24%"
"04/27/2022","41,900.0","41,420.0","42,400.0","41,300.0","83.58K","2.44%"
"04/26/2022","40,900.0","41,170.0","42,220.0","40,900.0","361.11K","-0.24%"
"04/25/2022","41,000.0","42,550.0","42,550.0","41,000.0","322.53K","-5.31%"
"04/22/2022","43,300.0","44,000.0","44,500.0","43,000.0","358.64K","0.70%"
"04/21/2022","43,000.0","43,400.0","44,320.0","43,000.0","183.63K","-3.37%"
"04/20/2022","44,500.0","43,360.0","44,500.0","42,950.0","222.83K","3.49%"
"04/19/2022","43,000.0","43,690.0","43,690.0","42,700.0","231.19K","-0.58%"
"04/18/2022","43,250.0","43,700.0","43,800.0","43,250.0","75.38K","-1.03%"
"04/13/2022","43,700.0","43,590.0","43,700.0","42,820.0","207.92K","2.13%"
"04/12/2022","42,790.0","43,800.0","44,000.0","42,790.0","192.36K","-2.31%"
"04/11/2022","43,800.0","42,550.0","43,800.0","42,550.0","63.57K","2.94%"
"04/08/2022","42,550.0","43,800.0","43,800.0","42,550.0","264.28K","-2.85%"
"04/07/2022","43,800.0","43,700.0","43,800.0","42,510.0","242.78K","0.97%"
"04/06/2022","43,380.0","43,800.0","43,800.0","42,740.0","219.76K","-0.96%"
"04/05/2022","43,800.0","43,420.0","44,000.0","42,540.0","26.10K","0.92%"
"04/04/2022","43,400.0","43,300.0","43,600.0","43,300.0","54.84K","-0.48%"
"04/01/2022","43,610.0","42,480.0","43,680.0","42,480.0","213.17K","0.53%"
"03/31/2022","43,380.0","42,070.0","43,380.0","42,000.0","161.60K","3.78%"
"03/30/2022","41,800.0","42,360.0","42,360.0","41,600.0","135.93K","-1.32%"
"03/29/2022","42,360.0","42,000.0","42,370.0","42,000.0","97.57K","0.14%"
"03/28/2022","42,300.0","41,000.0","42,300.0","41,000.0","95.47K","0.14%"
"03/25/2022","42,240.0","41,920.0","42,350.0","41,800.0","289.98K","0.81%"
"03/24/2022","41,900.0","41,990.0","41,990.0","41,530.0","186.12K","0.96%"
"03/23/2022","41,500.0","40,380.0","41,500.0","40,380.0","409.72K","3.23%"
"03/22/2022","40,200.0","39,700.0","40,350.0","39,700.0","398.53K","1.34%"
"03/18/2022","39,670.0","38,250.0","39,700.0","38,250.0","1.17M","1.46%"
"03/17/2022","39,100.0","38,970.0","39,350.0","38,910.0","170.80K","0.64%"
"03/16/2022","38,850.0","38,110.0","38,850.0","38,100.0","166.89K","1.70%"
"03/15/2022","38,200.0","38,620.0","38,750.0","38,200.0","84.67K","-0.29%"
"03/14/2022","38,310.0","38,360.0","39,180.0","38,250.0","156.75K","-2.22%"
"03/11/2022","39,180.0","39,510.0","39,510.0","38,850.0","111.43K","-0.31%"
"03/10/2022","39,300.0","39,080.0","39,400.0","38,620.0","199.16K","0.56%"
"03/09/2022","39,080.0","39,000.0","39,700.0","38,940.0","139.84K","0.21%"
"03/08/2022","39,000.0","39,500.0","39,950.0","39,000.0","66.71K","-1.52%"
"03/07/2022","39,600.0","40,000.0","40,000.0","39,480.0","120.24K","-1.00%"
