"Date","Price","Open","High","Low","Vol.","Change %"
"02/11/2021","23,300.0","23,540.0","23,540.0","23,170.0","112.98K","-1.10%"
"02/10/2021","23,560.0","23,540.0","23,660.0","23,410.0","166.20K","-0.93%"
"02/09/2021","23,780.0","23,430.0","23,780.0","23,310.0","255.62K","1.23%"
"02/08/2021","23,490.0","23,480.0","23,800.0","23,390.0","181.66K","0.09%"
"02/05/2021","23,470.0","23,270.0","23,470.0","23,170.0","192.24K","1.38%"
"02/04/2021","23,150.0","23,100.0","23,150.0","22,700.0","420.45K","0.65%"
"02/03/2021","23,000.0","23,100.0","23,390.0","23,000.0","556.33K","-0.17%"
"02/02/2021","23,040.0","23,000.0","23,380.0","22,710.0","510.54K","3.04%"
"02/01/2021","22,360.0","23,480.0","23,480.0","22,210.0","451.71K","-1.50%"
"01/29/2021","22,700.0","23,240.0","23,480.0","22,700.0","825.35K","-2.24%"
"01/28/2021","23,220.0","24,000.0","24,000.0","23,220.0","252.13K","-2.44%"
"01/27/2021","23,800.0","24,000.0","24,100.0","23,650.0","298.25K","-1.24%"
"01/26/2021","24,100.0","24,300.0","24,450.0","24,030.0","151.96K","-0.25%"
"01/25/2021","24,160.0","24,300.0","24,370.0","24,020.0","192.12K","-0.82%"
"01/22/2021","24,360.0","24,760.0","24,760.0","24,360.0","199.03K","-2.17%"
"01/21/2021","24,900.0","24,800.0","24,990.0","24,740.0","376.95K","1.01%"
"01/20/2021","24,650.0","24,970.0","25,100.0","24,650.0","174.94K","-1.12%"
"01/19/2021","24,930.0","24,620.0","25,040.0","24,620.0","159.59K","0.93%"
"01/18/2021","24,700.0","24,500.0","24,870.0","24,500.0","69.86K","-0.20%"
"01/15/2021","24,750.0","24,810.0","24,810.0","24,500.0","135.55K","-0.24%"
"01/14/2021","24,810.0","24,890.0","25,180.0","24,800.0","238.78K","0.04%"
"01/13/2021","24,800.0","24,580.0","24,900.0","24,530.0","201.95K","0.85%"
"01/12/2021","24,590.0","24,040.0","24,640.0","24,040.0","649.21K","1.86%"
"01/08/2021","24,140.0","24,130.0","24,330.0","23,970.0","281.42K","0.17%"
"01/07/2021","24,100.0","24,500.0","24,710.0","24,000.0","519.07K","-1.03%"
"01/06/2021","24,350.0","24,330.0","24,880.0","24,200.0","543.06K","0.62%"
"01/05/2021","24,200.0","24,120.0","24,380.0","23,600.0","320.05K","-0.41%"
"01/04/2021","24,300.0","25,050.0","25,350.0","24,300.0","165.20K","-3.88%"
"12/30/2020","25,280.0","25,400.0","25,590.0","25,210.0","146.72K","-0.47%"
"12/29/2020","25,400.0","24,900.0","25,400.0","24,900.0","108.15K","2.38%"
"12/28/2020","24,810.0","24,700.0","24,940.0","24,700.0","265.58K","0.49%"
"12/24/2020","24,690.0","24,700.0","24,700.0","24,630.0","55.36K","0.04%"
"12/23/2020","24,680.0","24,100.0","24,740.0","24,100.0","326.68K","2.83%"
"12/22/2020","24,000.0","23,900.0","24,340.0","23,900.0","320.82K","0.63%"
"12/21/2020","23,850.0","24,440.0","24,710.0","23,500.0","739.96K","-3.40%"
"12/18/2020","24,690.0","26,260.0","26,340.0","24,690.0","1.72M","-5.98%"
"12/17/2020","26,260.0","25,740.0","26,470.0","25,740.0","538.46K","3.71%"
"12/16/2020","25,320.0","24,790.0","25,650.0","24,420.0","363.61K","2.10%"
"12/15/2020","24,800.0","24,500.0","24,800.0","24,000.0","234.86K","1.64%"
"12/14/2020","24,400.0","24,100.0","24,640.0","23,950.0","634.28K","1.41%"
"12/11/2020","24,060.0","23,800.0","24,070.0","23,600.0","363.18K","-0.17%"
"12/10/2020","24,100.0","24,500.0","25,150.0","24,100.0","382.34K","-1.35%"
"12/09/2020","24,430.0","24,310.0","24,640.0","23,950.0","284.84K","2.22%"
"12/07/2020","23,900.0","23,400.0","24,460.0","23,200.0","507.97K","1.96%"
"12/04/2020","23,440.0","22,100.0","23,560.0","22,100.0","756.57K","4.78%"
"12/03/2020","22,370.0","22,300.0","22,370.0","21,820.0","244.05K","1.68%"
"12/02/2020","22,000.0","22,000.0","22,340.0","22,000.0","582.00K","0.05%"
"12/01/2020","21,990.0","22,000.0","22,000.0","21,550.0","331.46K","2.76%"
"11/30/2020","21,400.0","21,910.0","22,150.0","21,400.0","975.40K","-2.55%"
"11/27/2020","21,960.0","22,000.0","22,180.0","21,870.0","125.65K","-0.14%"
"11/26/2020","21,990.0","21,990.0","21,990.0","21,400.0","92.40K","1.76%"
"11/25/2020","21,610.0","22,290.0","22,300.0","21,610.0","184.95K","-2.22%"
"11/24/2020","22,100.0","21,950.0","22,600.0","21,950.0","279.31K","0.68%"
"11/23/2020","21,950.0","21,440.0","21,950.0","21,440.0","109.74K","0.97%"
"11/20/2020","21,740.0","21,400.0","21,740.0","21,020.0","173.65K","2.07%"
"11/19/2020","21,300.0","21,760.0","21,760.0","21,300.0","119.05K","-0.88%"
"11/18/2020","21,490.0","21,690.0","21,760.0","21,410.0","308.92K","-0.92%"
"11/17/2020","21,690.0","22,000.0","22,410.0","21,580.0","462.15K","-0.18%"
"11/13/2020","21,730.0","21,600.0","22,000.0","21,360.0","174.58K","1.07%"
"11/12/2020","21,500.0","21,600.0","21,600.0","21,430.0","204.41K","-0.46%"
"11/11/2020","21,600.0","21,500.0","21,690.0","21,480.0","98.30K","0.47%"
"11/10/2020","21,500.0","21,590.0","21,590.0","21,280.0","91.25K","-0.42%"
"11/09/2020","21,590.0","21,000.0","21,600.0","21,000.0","425.81K","5.32%"
"11/06/2020","20,500.0","20,500.0","20,760.0","20,210.0","187.35K","0.49%"
"11/05/2020","20,400.0","20,200.0","20,400.0","19,900.0","361.82K","1.49%"
"11/04/2020","20,100.0","20,910.0","20,910.0","20,100.0","104.04K","-1.47%"
"11/03/2020","20,400.0","20,400.0","20,790.0","20,390.0","105.02K","1.49%"
"10/30/2020","20,100.0","20,500.0","20,500.0","20,100.0","288.07K","0.50%"
"10/29/2020","20,000.0","19,500.0","20,380.0","19,500.0","156.18K","0.00%"
"10/28/2020","20,000.0","21,000.0","21,090.0","20,000.0","148.30K","-5.57%"
"10/27/2020","21,180.0","20,870.0","21,190.0","20,870.0","207.63K","-0.09%"
"10/26/2020","21,200.0","21,130.0","21,200.0","20,730.0","192.12K","0.33%"
"10/23/2020","21,130.0","20,900.0","21,150.0","20,800.0","31.22K","0.62%"
"10/22/2020","21,000.0","21,180.0","21,180.0","20,610.0","122.75K","0.00%"
"10/21/2020","21,000.0","20,940.0","21,000.0","20,620.0","89.37K","0.38%"
"10/20/2020","20,920.0","20,960.0","20,990.0","20,700.0","133.85K","-0.48%"
"10/19/2020","21,020.0","21,000.0","21,050.0","20,760.0","246.70K","0.19%"
"10/16/2020","20,980.0","20,830.0","21,100.0","20,770.0","139.46K","0.77%"
"10/15/2020","20,820.0","20,590.0","21,000.0","20,590.0","100.78K","-0.86%"
"10/14/2020","21,000.0","20,710.0","21,100.0","20,400.0","213.83K","0.77%"
"10/13/2020","20,840.0","20,800.0","20,990.0","20,600.0","78.92K","0.19%"
"10/09/2020","20,800.0","21,420.0","21,420.0","20,700.0","210.96K","-0.86%"
"10/08/2020","20,980.0","21,260.0","21,260.0","20,840.0","60.10K","0.38%"
"10/07/2020","20,900.0","20,980.0","21,000.0","20,750.0","79.80K","0.00%"
"10/06/2020","20,900.0","21,140.0","21,140.0","20,810.0","211.52K","-0.48%"
"10/05/2020","21,000.0","20,800.0","21,210.0","20,790.0","113.28K","2.34%"
"10/02/2020","20,520.0","20,600.0","20,700.0","20,500.0","27.11K","-0.48%"
"10/01/2020","20,620.0","21,000.0","21,000.0","20,620.0","54.45K","0.00%"
"09/30/2020","20,620.0","20,540.0","20,700.0","20,400.0","76.52K","-0.39%"
"09/29/2020","20,700.0","21,000.0","21,140.0","20,600.0","249.07K","-1.05%"
"09/28/2020","20,920.0","20,960.0","21,660.0","20,920.0","255.07K","0.58%"
"09/25/2020","20,800.0","21,100.0","21,100.0","20,780.0","472.30K","-1.42%"
"09/24/2020","21,100.0","21,000.0","21,240.0","21,000.0","164.03K","-0.28%"
"09/23/2020","21,160.0","21,740.0","21,740.0","20,980.0","131.16K","-1.21%"
"09/22/2020","21,420.0","22,220.0","22,400.0","21,420.0","567.71K","-3.43%"
"09/21/2020","22,180.0","22,300.0","22,480.0","21,960.0","134.90K","-0.89%"
"09/18/2020","22,380.0","22,420.0","22,660.0","22,320.0","713.58K","-0.53%"
"09/17/2020","22,500.0","22,300.0","22,800.0","22,260.0","199.21K","0.00%"
"09/16/2020","22,500.0","22,340.0","22,740.0","22,340.0","178.17K","0.72%"
"09/15/2020","22,340.0","22,760.0","22,760.0","22,340.0","162.48K","-1.85%"
"09/14/2020","22,760.0","23,240.0","23,400.0","22,600.0","280.55K","-1.90%"
"09/11/2020","23,200.0","23,100.0","23,240.0","22,680.0","121.62K","0.43%"
"09/10/2020","23,100.0","23,980.0","23,980.0","22,860.0","214.24K","-2.78%"
"09/09/2020","23,760.0","23,200.0","23,900.0","23,200.0","196.36K","2.86%"
"09/08/2020","23,100.0","23,020.0","23,380.0","22,980.0","390.38K","-0.43%"
"09/07/2020","23,200.0","22,960.0","23,260.0","22,900.0","119.84K","1.75%"
"09/04/2020","22,800.0","22,980.0","23,100.0","22,680.0","150.65K","0.53%"
"09/03/2020","22,680.0","23,080.0","23,240.0","22,400.0","337.19K","-1.73%"
"09/02/2020","23,080.0","22,780.0","23,580.0","22,600.0","386.87K","2.30%"
"09/01/2020","22,560.0","21,400.0","22,560.0","21,400.0","732.61K","7.43%"
"08/31/2020","21,000.0","21,660.0","21,660.0","21,000.0","725.08K","-3.23%"
"08/28/2020","21,700.0","21,740.0","21,960.0","21,660.0","205.85K","-0.91%"
"08/27/2020","21,900.0","22,000.0","22,000.0","21,600.0","131.36K","-0.45%"
"08/26/2020","22,000.0","22,200.0","22,200.0","21,880.0","418.99K","-0.45%"
"08/25/2020","22,100.0","21,960.0","22,240.0","21,960.0","337.25K","1.56%"
"08/24/2020","21,760.0","21,380.0","22,000.0","21,380.0","286.96K","-0.46%"
"08/21/2020","21,860.0","21,260.0","21,860.0","21,240.0","182.30K","2.82%"
"08/20/2020","21,260.0","20,600.0","21,260.0","20,600.0","370.67K","1.24%"
"08/19/2020","21,000.0","20,940.0","21,100.0","20,620.0","231.36K","0.29%"
"08/18/2020","20,940.0","20,540.0","20,940.0","20,500.0","155.09K","2.15%"
"08/14/2020","20,500.0","19,980.0","20,500.0","19,980.0","156.63K","1.99%"
"08/13/2020","20,100.0","19,780.0","20,100.0","19,340.0","324.28K","3.08%"
"08/12/2020","19,500.0","19,300.0","19,600.0","19,240.0","52.79K","0.93%"
"08/11/2020","19,320.0","19,880.0","19,880.0","19,320.0","160.45K","-2.82%"
"08/10/2020","19,880.0","19,980.0","19,980.0","19,600.0","26.51K","0.71%"
"08/06/2020","19,740.0","19,180.0","19,940.0","19,000.0","155.26K","1.65%"
"08/05/2020","19,420.0","19,000.0","19,700.0","19,000.0","198.34K","3.30%"
"08/04/2020","18,800.0","19,360.0","19,500.0","18,780.0","238.46K","-2.08%"
"08/03/2020","19,200.0","19,760.0","19,840.0","19,200.0","167.29K","-1.03%"
"07/31/2020","19,400.0","19,700.0","19,980.0","19,400.0","1.23M","-1.42%"
"07/30/2020","19,680.0","19,720.0","20,040.0","19,680.0","95.29K","-1.50%"
"07/29/2020","19,980.0","19,820.0","20,060.0","19,760.0","84.67K","-0.10%"
"07/28/2020","20,000.0","19,800.0","20,060.0","19,800.0","152.33K","0.81%"
"07/27/2020","19,840.0","20,080.0","20,320.0","19,840.0","134.04K","-1.68%"
"07/24/2020","20,180.0","20,400.0","20,580.0","20,180.0","202.44K","-2.89%"
"07/23/2020","20,780.0","20,540.0","20,840.0","20,520.0","195.84K","1.66%"
"07/22/2020","20,440.0","20,460.0","20,540.0","20,380.0","143.25K","-0.10%"
"07/21/2020","20,460.0","20,500.0","20,580.0","20,060.0","540.25K","-0.20%"
"07/17/2020","20,500.0","20,460.0","20,500.0","20,400.0","116.38K","0.10%"
"07/16/2020","20,480.0","19,900.0","20,480.0","19,900.0","166.18K","2.91%"
"07/15/2020","19,900.0","20,500.0","20,500.0","19,900.0","164.92K","-1.97%"
"07/14/2020","20,300.0","19,960.0","20,400.0","19,960.0","103.71K","1.70%"
"07/13/2020","19,960.0","20,500.0","20,580.0","19,960.0","92.06K","-1.58%"
"07/10/2020","20,280.0","20,520.0","20,600.0","20,280.0","230.09K","-1.55%"
"07/09/2020","20,600.0","20,520.0","20,620.0","20,260.0","200.18K","-0.48%"
"07/08/2020","20,700.0","20,500.0","20,700.0","20,460.0","66.93K","1.67%"
"07/07/2020","20,360.0","19,880.0","20,360.0","19,880.0","215.42K","2.72%"
"07/06/2020","19,820.0","19,740.0","19,900.0","19,600.0","170.59K","1.64%"
"07/03/2020","19,500.0","19,360.0","19,500.0","19,320.0","64.43K","2.09%"
"07/02/2020","19,100.0","19,000.0","19,100.0","18,620.0","186.58K","3.58%"
"07/01/2020","18,440.0","18,900.0","18,900.0","18,440.0","121.44K","-1.07%"
"06/30/2020","18,640.0","18,700.0","19,100.0","18,500.0","171.40K","-0.85%"
"06/26/2020","18,800.0","19,100.0","19,300.0","18,800.0","120.55K","-1.57%"
"06/25/2020","19,100.0","18,900.0","19,300.0","18,840.0","209.36K","-0.93%"
"06/24/2020","19,280.0","19,300.0","19,300.0","18,860.0","250.42K","-0.52%"
"06/23/2020","19,380.0","19,680.0","19,700.0","19,340.0","490.09K","0.41%"
"06/19/2020","19,300.0","19,400.0","19,400.0","19,160.0","1.16M","1.47%"
"06/18/2020","19,020.0","19,260.0","19,780.0","19,020.0","372.05K","-2.16%"
"06/17/2020","19,440.0","19,220.0","19,640.0","19,220.0","117.52K","1.25%"
"06/16/2020","19,200.0","19,960.0","20,380.0","19,100.0","304.93K","-2.04%"
"06/12/2020","19,600.0","19,960.0","20,500.0","19,600.0","231.90K","0.00%"
"06/11/2020","19,600.0","20,060.0","20,060.0","19,000.0","202.58K","-4.30%"
"06/10/2020","20,480.0","20,760.0","20,760.0","20,000.0","689.71K","-1.54%"
"06/09/2020","20,800.0","21,300.0","21,500.0","20,640.0","258.82K","-4.06%"
"06/08/2020","21,680.0","22,000.0","22,000.0","21,420.0","415.49K","1.69%"
"06/05/2020","21,320.0","20,500.0","21,360.0","20,500.0","306.14K","5.02%"
"06/04/2020","20,300.0","19,900.0","20,300.0","19,800.0","406.76K","1.50%"
"06/03/2020","20,000.0","18,940.0","20,000.0","18,900.0","470.27K","6.95%"
"06/02/2020","18,700.0","19,300.0","19,300.0","18,520.0","536.83K","-2.20%"
"06/01/2020","19,120.0","18,500.0","19,120.0","18,360.0","380.01K","5.05%"
"05/29/2020","18,200.0","18,500.0","18,500.0","17,600.0","1.30M","-1.62%"
"05/28/2020","18,500.0","18,860.0","19,000.0","18,500.0","223.50K","-1.80%"
"05/27/2020","18,840.0","19,440.0","19,440.0","18,580.0","306.69K","-1.36%"
"05/26/2020","19,100.0","19,220.0","19,620.0","19,100.0","246.49K","-0.31%"
"05/22/2020","19,160.0","19,700.0","19,700.0","19,080.0","144.47K","-1.54%"
"05/21/2020","19,460.0","19,120.0","19,900.0","19,020.0","138.87K","0.21%"
"05/20/2020","19,420.0","19,500.0","19,580.0","19,200.0","408.82K","-0.41%"
"05/19/2020","19,500.0","20,200.0","20,200.0","19,300.0","252.83K","-2.01%"
"05/18/2020","19,900.0","20,000.0","20,000.0","19,180.0","297.89K","4.74%"
"05/15/2020","19,000.0","19,200.0","19,700.0","19,000.0","119.93K","-1.04%"
"05/14/2020","19,200.0","19,040.0","19,700.0","18,900.0","91.30K","0.84%"
"05/13/2020","19,040.0","19,420.0","19,580.0","19,040.0","101.48K","-2.56%"
"05/12/2020","19,540.0","20,100.0","20,660.0","19,300.0","108.89K","-0.41%"
"05/11/2020","19,620.0","20,360.0","20,360.0","19,620.0","342.73K","-3.92%"
"05/08/2020","20,420.0","20,940.0","21,200.0","20,420.0","237.42K","-2.76%"
"05/07/2020","21,000.0","20,640.0","21,400.0","20,640.0","360.83K","0.96%"
"05/06/2020","20,800.0","20,980.0","21,420.0","20,540.0","122.79K","-0.76%"
"05/05/2020","20,960.0","20,500.0","21,060.0","20,300.0","52.50K","2.24%"
"05/04/2020","20,500.0","21,500.0","21,520.0","20,500.0","241.56K","-4.74%"
"04/30/2020","21,520.0","21,800.0","22,200.0","21,520.0","347.93K","-2.18%"
"04/29/2020","22,000.0","21,500.0","22,560.0","21,500.0","423.15K","4.17%"
"04/28/2020","21,120.0","20,720.0","21,560.0","20,320.0","178.13K","5.07%"
"04/27/2020","20,100.0","21,360.0","21,400.0","20,100.0","211.41K","-5.90%"
"04/24/2020","21,360.0","21,640.0","22,040.0","21,360.0","373.08K","-1.20%"
"04/23/2020","21,620.0","21,880.0","22,100.0","21,280.0","292.44K","0.75%"
"04/22/2020","21,460.0","22,280.0","22,280.0","21,240.0","256.04K","-0.65%"
"04/21/2020","21,600.0","23,200.0","23,200.0","21,600.0","219.70K","-7.30%"
"04/20/2020","23,300.0","24,000.0","24,180.0","23,200.0","95.87K","-3.40%"
"04/17/2020","24,120.0","24,800.0","25,200.0","24,060.0","170.23K","-2.35%"
"04/16/2020","24,700.0","24,720.0","24,780.0","24,000.0","264.76K","-0.08%"
"04/15/2020","24,720.0","24,300.0","24,720.0","23,620.0","391.21K","0.90%"
"04/14/2020","24,500.0","24,460.0","25,120.0","24,300.0","336.31K","1.49%"
"04/13/2020","24,140.0","23,200.0","24,400.0","23,200.0","166.91K","4.96%"
"04/08/2020","23,000.0","22,800.0","23,140.0","22,200.0","245.97K","0.88%"
"04/07/2020","22,800.0","21,980.0","23,280.0","21,980.0","294.13K","4.11%"
"04/06/2020","21,900.0","20,500.0","21,900.0","20,500.0","257.81K","9.72%"
"04/03/2020","19,960.0","20,000.0","20,280.0","19,020.0","182.67K","1.84%"
"04/02/2020","19,600.0","18,500.0","19,600.0","18,500.0","222.58K","5.95%"
"04/01/2020","18,500.0","20,000.0","20,000.0","18,500.0","265.01K","-7.59%"
"03/31/2020","20,020.0","21,020.0","22,380.0","20,020.0","212.73K","-6.45%"
"03/30/2020","21,400.0","21,000.0","22,000.0","21,000.0","89.65K","-2.73%"
"03/27/2020","22,000.0","22,380.0","22,920.0","19,500.0","348.30K","-4.01%"
"03/26/2020","22,920.0","21,280.0","24,000.0","20,120.0","370.88K","14.60%"
"03/25/2020","20,000.0","16,500.0","20,000.0","16,000.0","173.95K","25.00%"
"03/24/2020","16,000.0","15,900.0","16,700.0","15,900.0","432.16K","-1.36%"
"03/20/2020","16,220.0","15,540.0","16,360.0","15,540.0","645.13K","8.13%"
"03/19/2020","15,000.0","16,300.0","16,300.0","14,900.0","370.83K","-2.60%"
"03/18/2020","15,400.0","17,060.0","17,060.0","15,400.0","339.10K","-12.20%"
"03/17/2020","17,540.0","17,600.0","18,740.0","17,540.0","674.52K","-0.34%"
"03/16/2020","17,600.0","20,500.0","20,500.0","17,000.0","329.07K","-16.19%"
"03/12/2020","21,000.0","22,380.0","23,100.0","20,000.0","258.64K","-13.29%"
"03/11/2020","24,220.0","26,500.0","26,600.0","24,220.0","370.35K","-9.49%"
"03/10/2020","26,760.0","26,120.0","27,420.0","26,120.0","300.09K","2.45%"
"03/09/2020","26,120.0","29,800.0","29,800.0","26,120.0","274.86K","-12.47%"
"03/06/2020","29,840.0","30,220.0","30,220.0","29,800.0","156.43K","-1.52%"
"03/05/2020","30,300.0","30,000.0","30,680.0","29,960.0","88.90K","0.87%"
"03/04/2020","30,040.0","29,800.0","30,260.0","29,800.0","148.38K","2.67%"
"03/03/2020","29,260.0","29,740.0","30,000.0","29,000.0","359.52K","-0.81%"
"03/02/2020","29,500.0","30,680.0","31,800.0","29,460.0","304.85K","-3.28%"
"02/28/2020","30,500.0","30,000.0","30,500.0","29,080.0","529.26K","1.53%"
"02/27/2020","30,040.0","30,100.0","31,200.0","28,920.0","380.89K","-2.53%"
"02/26/2020","30,820.0","31,960.0","32,200.0","30,660.0","368.72K","-3.57%"
"02/25/2020","31,960.0","32,200.0","32,460.0","31,960.0","294.54K","-0.75%"
"02/24/2020","32,200.0","32,440.0","32,440.0","31,900.0","233.72K","-0.92%"
"02/21/2020","32,500.0","33,440.0","33,440.0","32,320.0","152.45K","-2.99%"
"02/20/2020","33,500.0","33,660.0","33,680.0","33,400.0","136.24K","-0.18%"
"02/19/2020","33,560.0","33,680.0","33,680.0","33,400.0","317.73K","-0.12%"
"02/18/2020","33,600.0","33,300.0","33,720.0","33,300.0","463.08K","0.42%"
"02/17/2020","33,460.0","33,420.0","33,460.0","33,420.0","41.93K","0.12%"
"02/14/2020","33,420.0","33,400.0","33,440.0","33,200.0","191.06K","0.00%"
"02/13/2020","33,420.0","33,480.0","33,480.0","33,340.0","129.14K","-0.18%"
"02/12/2020","33,480.0","32,940.0","33,600.0","32,940.0","536.94K","0.60%"
"02/11/2020","33,280.0","33,100.0","33,380.0","33,080.0","221.49K","0.67%"
"02/10/2020","33,060.0","33,100.0","33,260.0","33,060.0","192.31K","-0.12%"
"02/07/2020","33,100.0","32,880.0","33,100.0","32,720.0","49.83K","0.55%"
"02/06/2020","32,920.0","33,060.0","33,060.0","32,640.0","157.72K","0.00%"
"02/05/2020","32,920.0","32,520.0","33,000.0","32,520.0","212.81K","1.23%"
"02/04/2020","32,520.0","32,480.0","32,740.0","32,400.0","262.94K","0.99%"
"02/03/2020","32,200.0","32,000.0","32,500.0","32,000.0","81.38K","0.63%"
"01/31/2020","32,000.0","32,700.0","32,960.0","32,000.0","449.50K","-2.14%"
"01/30/2020","32,700.0","33,000.0","33,000.0","32,480.0","241.30K","-0.67%"
"01/29/2020","32,920.0","32,420.0","32,920.0","32,420.0","203.41K","1.60%"
"01/28/2020","32,400.0","32,500.0","32,760.0","32,240.0","133.03K","-0.31%"
"01/27/2020","32,500.0","32,560.0","32,680.0","32,400.0","112.98K","-1.10%"
"01/24/2020","32,860.0","32,640.0","32,860.0","32,640.0","7.39K","0.86%"
"01/23/2020","32,580.0","32,900.0","32,960.0","32,580.0","59.20K","-0.73%"
"01/22/2020","32,820.0","33,080.0","33,160.0","32,820.0","52.80K","-0.24%"
"01/21/2020","32,900.0","32,880.0","33,080.0","32,740.0","115.61K","0.06%"
"01/20/2020","32,880.0","32,880.0","32,880.0","32,720.0","10.74K","0.55%"
"01/17/2020","32,700.0","32,820.0","32,840.0","32,640.0","133.63K","0.25%"
"01/16/2020","32,620.0","33,000.0","33,080.0","32,500.0","201.37K","-1.15%"
"01/15/2020","33,000.0","33,380.0","33,420.0","33,000.0","170.12K","-1.61%"
"01/14/2020","33,540.0","33,640.0","33,680.0","33,300.0","210.88K","-0.18%"
"01/13/2020","33,600.0","33,320.0","33,680.0","33,280.0","109.54K","0.36%"
"01/10/2020","33,480.0","33,500.0","33,500.0","33,180.0","92.33K","0.24%"
"01/09/2020","33,400.0","33,180.0","33,440.0","33,160.0","92.22K","0.00%"
"01/08/2020","33,400.0","33,980.0","33,980.0","33,140.0","82.41K","-0.89%"
"01/07/2020","33,700.0","33,840.0","34,000.0","33,700.0","35.39K","-1.46%"
"01/03/2020","34,200.0","33,360.0","34,340.0","33,360.0","139.79K","0.59%"
"01/02/2020","34,000.0","34,180.0","34,180.0","33,700.0","29.43K","0.00%"
