24/08/2022;10,300.00
23/08/2022;10,100.00
22/08/2022;10,900.00
19/08/2022;11,140.00
18/08/2022;11,300.00
17/08/2022;11,320.00
16/08/2022;11,210.00
12/08/2022;11,600.00
11/08/2022;11,690.00
10/08/2022;11,480.00
9/08/2022;11,600.00
8/08/2022;11,750.00
5/08/2022;11,330.00
4/08/2022;11,200.00
3/08/2022;11,500.00
2/08/2022;11,840.00
1/08/2022;11,790.00
29/07/2022;12,100.00
28/07/2022;12,460.00
27/07/2022;12,490.00
26/07/2022;12,630.00
25/07/2022;12,200.00
22/07/2022;12,020.00
21/07/2022;12,380.00
19/07/2022;12,900.00
18/07/2022;12,980.00
15/07/2022;13,200.00
14/07/2022;12,700.00
13/07/2022;13,630.00
12/07/2022;14,000.00
11/07/2022;14,180.00
8/07/2022;13,950.00
7/07/2022;13,800.00
6/07/2022;14,310.00
5/07/2022;15,460.00
1/07/2022;15,600.00
30/06/2022;15,060.00
29/06/2022;15,400.00
28/06/2022;15,370.00
24/06/2022;16,030.00
23/06/2022;16,260.00
22/06/2022;16,250.00
21/06/2022;16,130.00
17/06/2022;16,200.00
16/06/2022;16,440.00
15/06/2022;16,380.00
14/06/2022;16,410.00
13/06/2022;16,200.00
19/05/2022;13,540.00
18/05/2022;13,600.00
17/05/2022;13,950.00
16/05/2022;14,110.00
13/05/2022;14,000.00
12/05/2022;14,000.00
11/05/2022;13,800.00
10/05/2022;14,000.00
9/05/2022;13,120.00
6/05/2022;13,660.00
5/05/2022;13,800.00
4/05/2022;14,100.00
3/05/2022;14,200.00
2/05/2022;14,390.00
29/04/2022;14,400.00
28/04/2022;14,460.00
27/04/2022;14,300.00
26/04/2022;14,300.00
25/04/2022;14,350.00
22/04/2022;14,350.00
21/04/2022;14,350.00
20/04/2022;14,450.00
19/04/2022;14,420.00
18/04/2022;14,380.00
13/04/2022;14,500.00
12/04/2022;14,240.00
11/04/2022;14,540.00
8/04/2022;14,700.00
7/04/2022;14,500.00
6/04/2022;14,560.00
5/04/2022;14,440.00
4/04/2022;14,320.00
1/04/2022;13,980.00
31/03/2022;13,880.00
30/03/2022;13,900.00
29/03/2022;14,320.00
28/03/2022;14,170.00
25/03/2022;14,290.00
24/03/2022;13,530.00
23/03/2022;13,110.00
22/03/2022;13,230.00
18/03/2022;13,020.00
17/03/2022;13,460.00
16/03/2022;13,350.00
15/03/2022;13,250.00
14/03/2022;13,180.00
11/03/2022;13,350.00
10/03/2022;13,340.00
9/03/2022;13,360.00
8/03/2022;13,350.00
7/03/2022;13,300.00
4/03/2022;13,280.00
3/03/2022;13,300.00
2/03/2022;13,300.00
1/03/2022;13,350.00
28/02/2022;12,900.00
25/02/2022;13,460.00
24/02/2022;13,320.00
23/02/2022;13,100.00
22/02/2022;13,400.00
21/02/2022;13,130.00
18/02/2022;13,480.00
17/02/2022;13,550.00
16/02/2022;13,220.00
15/02/2022;13,250.00
14/02/2022;13,350.00
11/02/2022;13,690.00
10/02/2022;13,330.00
9/02/2022;13,910.00
8/02/2022;14,230.00
7/02/2022;14,230.00
4/02/2022;14,430.00
3/02/2022;14,960.00
2/02/2022;15,300.00
1/02/2022;15,510.00
31/01/2022;16,140.00
28/01/2022;15,900.00
27/01/2022;15,640.00
26/01/2022;15,590.00
25/01/2022;15,620.00
24/01/2022;15,790.00
21/01/2022;15,850.00
20/01/2022;16,350.00
19/01/2022;16,200.00
18/01/2022;16,510.00
17/01/2022;15,600.00
14/01/2022;14,220.00
13/01/2022;14,950.00
12/01/2022;14,400.00
11/01/2022;13,850.00
7/01/2022;13,650.00
6/01/2022;12,880.00
5/01/2022;13,350.00
4/01/2022;13,500.00
3/01/2022;13,500.00
30/12/2021;13,550.00
29/12/2021;13,500.00
28/12/2021;13,500.00
27/12/2021;13,460.00
24/12/2021;13,630.00
23/12/2021;13,410.00
22/12/2021;13,530.00
21/12/2021;13,620.00
20/12/2021;13,370.00
17/12/2021;13,550.00
16/12/2021;14,270.00
15/12/2021;13,860.00
14/12/2021;13,350.00
13/12/2021;13,310.00
10/12/2021;13,900.00
9/12/2021;13,500.00
7/12/2021;14,000.00
6/12/2021;15,200.00
3/12/2021;15,420.00
2/12/2021;15,720.00
1/12/2021;15,100.00
30/11/2021;12,600.00
29/11/2021;12,400.00
26/11/2021;11,900.00
25/11/2021;12,100.00
24/11/2021;11,700.00
23/11/2021;11,200.00
22/11/2021;11,190.00
19/11/2021;11,020.00
18/11/2021;11,500.00
17/11/2021;11,380.00
16/11/2021;11,600.00
12/11/2021;11,600.00
11/11/2021;11,800.00
10/11/2021;11,580.00
9/11/2021;11,800.00
8/11/2021;11,880.00
5/11/2021;11,800.00
4/11/2021;11,770.00
3/11/2021;11,600.00
2/11/2021;11,570.00
29/10/2021;11,800.00
28/10/2021;11,790.00
27/10/2021;11,750.00
26/10/2021;12,060.00
25/10/2021;11,920.00
22/10/2021;11,800.00
21/10/2021;11,850.00
20/10/2021;11,880.00
19/10/2021;12,070.00
15/10/2021;12,090.00
14/10/2021;12,070.00
13/10/2021;11,790.00
12/10/2021;11,750.00
11/10/2021;11,900.00
8/10/2021;11,660.00
7/10/2021;11,500.00
6/10/2021;11,400.00
5/10/2021;11,400.00
4/10/2021;11,490.00
1/10/2021;11,340.00
30/09/2021;11,160.00
29/09/2021;11,100.00
28/09/2021;11,100.00
27/09/2021;10,870.00
24/09/2021;10,580.00
23/09/2021;10,700.00
22/09/2021;10,770.00
21/09/2021;10,690.00
20/09/2021;10,700.00
17/09/2021;10,800.00
16/09/2021;10,750.00
15/09/2021;10,700.00
14/09/2021;10,690.00
13/09/2021;10,960.00
10/09/2021;11,100.00
9/09/2021;11,100.00
8/09/2021;11,080.00
7/09/2021;11,210.00
6/09/2021;11,180.00
3/09/2021;11,150.00
2/09/2021;11,300.00
1/09/2021;11,100.00
31/08/2021;10,940.00
30/08/2021;10,700.00
27/08/2021;10,890.00
26/08/2021;10,650.00
25/08/2021;10,940.00
24/08/2021;11,000.00
23/08/2021;11,030.00
20/08/2021;11,100.00
19/08/2021;11,080.00
18/08/2021;11,010.00
17/08/2021;10,650.00
13/08/2021;10,220.00
12/08/2021;10,350.00
11/08/2021;10,130.00
10/08/2021;9,995.00
9/08/2021;9,950.00
6/08/2021;9,890.00
5/08/2021;9,940.00
4/08/2021;9,990.00
3/08/2021;9,905.00
2/08/2021;9,905.00
30/07/2021;10,090.00
29/07/2021;9,980.00
28/07/2021;10,090.00
27/07/2021;10,370.00
26/07/2021;10,450.00
23/07/2021;10,420.00
22/07/2021;10,420.00
21/07/2021;10,400.00
